source_id,university_slug,university_id,college_id,department_id,org_unit_id,college_name,department_name,source_level,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,adapter,enabled
hanyang_014,hanyang,7,103,358,569,,에너지공학과,department,한양대 에너지공학과,https://energy.hanyang.ac.kr/modules/board/bd_list.html?id=notice&mc_code=1510,https://energy.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_015,hanyang,7,103,360,570,,원자력공학과,department,한양대 원자력공학과,https://nuclear.hanyang.ac.kr/boards/notice.php,https://nuclear.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_016,hanyang,7,103,357,571,,유기나노공학과,department,한양대 유기나노공학과,https://one.hanyang.ac.kr/bbs/board.php?bo_table=sub5_1&page=1,https://one.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_017,hanyang,7,103,349,572,,융합전자공학부,department,한양대 융합전자공학부,https://electronic.hanyang.ac.kr/kor/information/u_board.php,https://electronic.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_018,hanyang,7,103,348,573,,자원환경공학과,department,한양대 자원환경공학과,https://eree.hanyang.ac.kr/bbs/board.php?tbl=bbs51,https://eree.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_019,hanyang,7,103,353,574,,전기·생체공학부(바이오메디컬공학),department,한양대 전기·생체공학부(바이오메디컬공학),https://bme.hanyang.ac.kr/04_notice/board02.html,https://bme.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_020,hanyang,7,103,355,578,,화학공학과,department,한양대 화학공학과,https://chemeng.hanyang.ac.kr/bbs/board.php?bo_table=sub5_4,https://chemeng.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_021,hanyang,7,103,352,575,,전기·생체공학부(전기공학),department,한양대 전기·생체공학부(전기공학),https://ebe.hanyang.ac.kr/,https://ebe.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_022,hanyang,7,103,363,562,,데이터사이언스학과,department,한양대 데이터사이언스학과,https://hyds.hanyang.ac.kr/front/notice/unN?BoardArticleSearch%5Bcategory%5D=18,https://hyds.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_023,hanyang,7,103,351,576,,정보시스템학과,department,한양대 정보시스템학과,https://is.hanyang.ac.kr/notices?category=%ED%95%99%EA%B3%BC,https://is.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,hanyang_is,true
hanyang_024,hanyang,7,103,362,564,,미래자동차공학과,department,한양대 미래자동차공학과,https://ae.hanyang.ac.kr/-8?p_p_id=kr_ac_hanyang_bbs_web_portlet_BbsPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_action=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sCategoryId=38228103&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sDisplayType=1,https://ae.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_025,hanyang,7,103,350,577,,컴퓨터소프트웨어학부,department,한양대 컴퓨터소프트웨어학부,https://cs.hanyang.ac.kr/board/info_board.php?code=notice&category=0&searchopt=subject&searchkey=%C0%E5%C7%D0&x=0&y=0,https://cs.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_026,hanyang,7,116,407,622,,국제학부,department,한양대 국제학부,https://sis.hanyang.ac.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD-notice,https://sis.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_027,hanyang,7,112,388,601,,교육공학과,department,한양대 교육공학과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_028,hanyang,7,112,387,602,,교육학과,department,한양대 교육학과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_029,hanyang,7,112,389,603,,국어교육과,department,한양대 국어교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_030,hanyang,7,112,391,604,,수학교육과,department,한양대 수학교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_031,hanyang,7,112,390,605,,영어교육과,department,한양대 영어교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_032,hanyang,7,112,392,606,,응용미술교육과,department,한양대 응용미술교육과,https://education.hanyang.ac.kr/front/notice/notice1,https://education.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_033,hanyang,7,107,377,588,,관광학부,department,한양대 관광학부,https://hytourism.hanyang.ac.kr/-6#none,https://hytourism.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_034,hanyang,7,107,376,589,,미디어커뮤니케이션학과,department,한양대 미디어커뮤니케이션학과,https://comm.hanyang.ac.kr/news2,https://comm.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_035,hanyang,7,107,375,590,,사회학과,department,한양대 사회학과,https://socio.hanyang.ac.kr/-18#none,https://socio.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_036,hanyang,7,107,374,591,,정치외교학과,department,한양대 정치외교학과,https://politics.hanyang.ac.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD,https://politics.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_037,hanyang,7,118,410,625,,산업융합학부,department,한양대 산업융합학부,https://siis.hanyang.ac.kr/-6,https://siis.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_038,hanyang,7,113,394,608,,식품영양학과,department,한양대 식품영양학과,https://fn.hanyang.ac.kr/-7,https://fn.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_039,hanyang,7,113,395,609,,실내건축디자인학과,department,한양대 실내건축디자인학과,https://interior.hanyang.ac.kr/-13,https://interior.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_040,hanyang,7,113,393,610,,의류학과,department,한양대 의류학과,https://fashion.hanyang.ac.kr/notice,https://fashion.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_041,hanyang,7,113,920,607,,기능성식품학과,department,한양대 기능성식품학과,https://funfood.hanyang.ac.kr/bbs/board.php?bo_table=notice,https://funfood.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_042,hanyang,7,115,406,616,,무용학과,department,한양대 무용학과,https://copas.hanyang.ac.kr/front/community/notice,https://copas.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_043,hanyang,7,115,401,617,,스포츠산업과학부(스포츠매니지먼트),department,한양대 스포츠산업과학부(스포츠매니지먼트),https://copas.hanyang.ac.kr/front/community/notice,https://copas.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_044,hanyang,7,115,402,618,,스포츠산업과학부(스포츠사이언스),department,한양대 스포츠산업과학부(스포츠사이언스),https://copas.hanyang.ac.kr/front/community/notice,https://copas.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_045,hanyang,7,115,405,619,,연극영화학과(연기),department,한양대 연극영화학과(연기),https://copas.hanyang.ac.kr/front/community/notice,https://copas.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_046,hanyang,7,115,404,620,,연극영화학과(연출및스탭),department,한양대 연극영화학과(연출및스탭),https://copas.hanyang.ac.kr/front/community/notice,https://copas.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_047,hanyang,7,115,403,621,,연극영화학과(영화),department,한양대 연극영화학과(영화),https://copas.hanyang.ac.kr/front/community/notice,https://copas.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_048,hanyang,7,114,399,611,,관현악과,department,한양대 관현악과,https://music.hanyang.ac.kr/%EC%9D%BC%EB%B0%98%EA%B3%B5%EC%A7%80,https://music.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_049,hanyang,7,114,400,612,,국악과,department,한양대 국악과,https://music.hanyang.ac.kr/%EC%9D%BC%EB%B0%98%EA%B3%B5%EC%A7%80,https://music.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_050,hanyang,7,114,396,613,,성악과,department,한양대 성악과,https://music.hanyang.ac.kr/%EC%9D%BC%EB%B0%98%EA%B3%B5%EC%A7%80,https://music.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_051,hanyang,7,114,397,614,,작곡과,department,한양대 작곡과,https://music.hanyang.ac.kr/%EC%9D%BC%EB%B0%98%EA%B3%B5%EC%A7%80,https://music.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_052,hanyang,7,114,398,615,,피아노과,department,한양대 피아노과,https://music.hanyang.ac.kr/%EC%9D%BC%EB%B0%98%EA%B3%B5%EC%A7%80,https://music.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_053,hanyang,7,104,365,579,,의예과,department,한양대 의예과,https://medix.hanyang.ac.kr/-05-1,https://medix.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_054,hanyang,7,104,366,580,,의학과,department,한양대 의학과,https://medix.hanyang.ac.kr/-05-1,https://medix.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_055,hanyang,7,106,368,582,,국어국문학과,department,한양대 국어국문학과,https://humanities.hanyang.ac.kr/-03-1?p_p_id=kr_ac_hanyang_bbs_web_portlet_BbsPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_action=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sCategoryId=142315907&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sDisplayType=1,https://humanities.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_056,hanyang,7,106,371,583,,독어독문학과,department,한양대 독어독문학과,https://humanities.hanyang.ac.kr/-03-1?p_p_id=kr_ac_hanyang_bbs_web_portlet_BbsPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_action=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sCategoryId=142315907&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sDisplayType=1,https://humanities.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_057,hanyang,7,106,372,584,,사학과,department,한양대 사학과,https://humanities.hanyang.ac.kr/-03-1?p_p_id=kr_ac_hanyang_bbs_web_portlet_BbsPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_action=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sCategoryId=142315907&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sDisplayType=1,https://humanities.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_058,hanyang,7,106,370,585,,영어영문학과,department,한양대 영어영문학과,https://humanities.hanyang.ac.kr/-03-1?p_p_id=kr_ac_hanyang_bbs_web_portlet_BbsPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_action=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sCategoryId=142315907&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sDisplayType=1,https://humanities.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_059,hanyang,7,106,369,586,,중어중문학과,department,한양대 중어중문학과,https://humanities.hanyang.ac.kr/-03-1?p_p_id=kr_ac_hanyang_bbs_web_portlet_BbsPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_action=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sCategoryId=142315907&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sDisplayType=1,https://humanities.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_060,hanyang,7,106,373,587,,철학과,department,한양대 철학과,https://humanities.hanyang.ac.kr/-03-1?p_p_id=kr_ac_hanyang_bbs_web_portlet_BbsPortlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_action=view&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sCategoryId=142315907&_kr_ac_hanyang_bbs_web_portlet_BbsPortlet_sDisplayType=1,https://humanities.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_061,hanyang,7,108,379,592,,물리학과,department,한양대 물리학과,https://physics.hanyang.ac.kr/announcements,https://physics.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_062,hanyang,7,108,381,593,,생명과학과,department,한양대 생명과학과,https://lifescience.hanyang.ac.kr/-20,https://lifescience.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_063,hanyang,7,108,378,594,,수학과,department,한양대 수학과,https://math.hanyang.ac.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD,https://math.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_064,hanyang,7,108,380,595,,화학과,department,한양대 화학과,https://chem.hanyang.ac.kr/%ED%95%99%EB%B6%80-%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD,https://chem.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_065,hanyang,7,109,382,596,,정책학과,department,한양대 정책학과,https://hypolicy.hanyang.ac.kr/front/community/notice?BoardArticleSearch%5Bkeyword%5D=,https://hypolicy.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_066,hanyang,7,109,383,597,,행정학과,department,한양대 행정학과,https://hypa.hanyang.ac.kr/front/major/major-notice,https://hypa.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_067,hanyang,7,117,408,623,,한양인터칼리지학부(인문),department,한양대 한양인터칼리지학부(인문),https://intercollege.hanyang.ac.kr/05_notice/notice01.html,https://intercollege.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hanyang_068,hanyang,7,117,409,624,,한양인터칼리지학부(자연),department,한양대 한양인터칼리지학부(자연),https://intercollege.hanyang.ac.kr/05_notice/notice01.html,https://intercollege.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_001,hongik,14,212,,1126,,건축학부,department,홍익대 건축학부,https://arch.hongik.ac.kr/kor/news/notice.php,https://arch.hongik.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_002,hongik,14,212,876,1088,,도시공학과,department,홍익대 도시공학과,https://arch.hongik.ac.kr/kor/news/notice.php,https://arch.hongik.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_003,hongik,14,214,882,1095,,경영학부,department,홍익대 경영학부,https://bizadmin.hongik.ac.kr/bizadmin/0401.do?mode=list,https://bizadmin.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_004,hongik,14,217,888,1101,,경제학부,department,홍익대 경제학부,https://economics.hongik.ac.kr/economics/0401.do?mode=list,https://economics.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_005,hongik,14,211,870,1084,,신소재화공시스템공학부(화학공학전공),department,홍익대 신소재화공시스템공학부(화학공학전공),https://chemeng.hongik.ac.kr/chemeng/sub/0401.do?mode=list,https://chemeng.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_006,hongik,14,211,870,1084,,신소재화공시스템공학부(신소재공학전공),department,홍익대 신소재화공시스템공학부(신소재공학전공),https://mse.hongik.ac.kr/mse/0501.do?mode=list,https://mse.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_007,hongik,14,211,872,1083,,산업·데이터공학과,department,홍익대 산업·데이터공학과,https://ie.hongik.ac.kr/ie/0401.do?mode=list,https://ie.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_008,hongik,14,211,873,1082,,기계시스템디자인공학과,department,홍익대 기계시스템디자인공학과,https://me.hongik.ac.kr/me/0701.do?mode=list,https://me.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_009,hongik,14,211,869,1085,,전자전기공학부,department,홍익대 전자전기공학부,https://ee.hongik.ac.kr/ee/0501.do?mode=list,https://ee.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_010,hongik,14,211,871,1086,,컴퓨터공학과,department,홍익대 컴퓨터공학과,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=list,https://wwwce.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_011,hongik,14,211,921,1081,,건설환경공학과,department,홍익대 건설환경공학과,https://civil.hongik.ac.kr/civil/0401.do?mode=list,https://civil.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_012,hongik,14,219,900,1113,,공연예술학부(뮤지컬전공),department,홍익대 공연예술학부(뮤지컬전공),https://musical.hongik.ac.kr/musical/0501.do?mode=list&srStartDt=&srEndDt=&srSearchKey=article_title&srSearchVal=%EC%9E%A5%ED%95%99,https://musical.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_013,hongik,14,219,901,1114,,공연예술학부(실용음악전공),department,홍익대 공연예술학부(실용음악전공),https://music.hongik.ac.kr/music/0501.do,https://music.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_014,hongik,14,220,902,1115,,디자인경영전공,department,홍익대 디자인경영전공,https://iim.hongik.ac.kr/iim/0401.do?mode=list,https://iim.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_015,hongik,14,220,902,1115,,예술경영전공,department,홍익대 예술경영전공,https://iim.hongik.ac.kr/iim/0401.do?mode=list,https://iim.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_016,hongik,14,215,886,1096,,국어국문학과,department,홍익대 국어국문학과,https://hkorean.hongik.ac.kr/hkorean/0401.do?mode=list,https://hkorean.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_017,hongik,14,215,883,1099,,영어영문학과,department,홍익대 영어영문학과,https://english.hongik.ac.kr/english/0401.do?mode=list,https://english.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_018,hongik,14,215,884,1097,,독어독문학과,department,홍익대 독어독문학과,https://german.hongik.ac.kr/german/0401.do?mode=list,https://german.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_019,hongik,14,215,885,1098,,불어불문학과,department,홍익대 불어불문학과,https://france.hongik.ac.kr/france/0401.do?mode=list,https://france.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_020,hongik,14,218,892,1111,,판화과,department,홍익대 판화과,https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_021,hongik,14,218,894,1105,,디자인학부(국제디자인전공),department,홍익대 디자인학부(국제디자인전공),https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_022,hongik,14,218,898,1108,,섬유미술·패션디자인과,department,홍익대 섬유미술·패션디자인과,https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_023,hongik,14,218,891,1112,,회화과,department,홍익대 회화과,https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_024,hongik,14,218,894,1105,,디자인학부(시각디자인전공),department,홍익대 디자인학부(시각디자인전공),https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_025,hongik,14,218,896,1103,,도예·유리과,department,홍익대 도예·유리과,https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_026,hongik,14,218,889,1109,,예술학과,department,홍익대 예술학과,https://art.hongik.ac.kr/art/0401.do?mode=list,https://art.hongik.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|articleNo=|boardNo=|nttNo=|idx=|no=\d+),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_027,hongik,14,218,894,1105,,디자인학부(산업디자인전공),department,홍익대 디자인학부(산업디자인전공),https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
hongik_028,hongik,14,218,894,1105,,디자인학부(영상·애니메이션전공),department,홍익대 디자인학부(영상·애니메이션전공),https://cfa.hongik.ac.kr/front/boardlist.do?bbsConfigFK=1&searchLowItem=22,https://cfa.hongik.ac.kr,.layout190530091445 > a.item,a[href],.title,.date,,,boardview\.do\?.*pkid=\d+,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true
